video_id,title,thumbnail_path,label
W4tyI-VvTpA,"With deadlier mpox strain spreading in Central Africa, what's holding up vaccinations ? | DW News",thumbnails/W4tyI-VvTpA.jpg,0
vX2SvQMzce8,Babar Azam Bohat Cute Hain🥰Hania Aamir #thefourthumpire,thumbnails/vX2SvQMzce8.jpg,0
cwWjQ_Fmmgk,Babar Azam Stylish Entry at Aleem Dar Son’s wedding in Lahore,thumbnails/cwWjQ_Fmmgk.jpg,0
GSCyy4z3Hfg,EXCLUSIVE 🛑 Babar Azam Dabang Entry at imam ul haq Valima | Guests gone mad when Babar Arrived,thumbnails/GSCyy4z3Hfg.jpg,0
k2vbdTTotok,"Lucky Boundary For Abdullah Shafique | Pakistan vs Bangladesh | 1st Test Day 5, 2024 | PCB | M8A1K",thumbnails/k2vbdTTotok.jpg,0
2_6AK1X8uhE,Can We Admit Our Kids in Covenant Schools? - Dr Zakir Naik,thumbnails/2_6AK1X8uhE.jpg,0
miHCZ0gvroY,SHAKIB VS SEHWAG- FULL CONTROVERSY EXPLAINED! KAUN SAHI YA GALAT?,thumbnails/miHCZ0gvroY.jpg,0
20-TlWWDQCs,Shakib Al Hasan Interview After Joining Melbourne Renegades in BBL 2014 720P HD,thumbnails/20-TlWWDQCs.jpg,0
gZRGNRrp2h0,Cricketer Shakib-al-Hasan In Big Trouble | Bangladesh Latest Updates | Pakistan News,thumbnails/gZRGNRrp2h0.jpg,0
WddUYh9w7iw,Shakib Al Hasan's 5 Wickets Against India || 1st ODI || India tour of Bangladesh 2022,thumbnails/WddUYh9w7iw.jpg,0
gkWHGy70jIg,Dhawan Strikes Super Century! | India vs Australia - Match Highlights | ICC Cricket World Cup 2019,thumbnails/gkWHGy70jIg.jpg,0
xAbYDVM5YeE,Ahmad Shah First Day at School | After Vacation,thumbnails/xAbYDVM5YeE.jpg,0
HZiPyuIbV4s,Cristiano Ronaldo Jr. (CR7's Son) VS David Lucca (Neymar's Son) Transformation 💕 From 0 to now,thumbnails/HZiPyuIbV4s.jpg,0
TgHcTailbao,"Cristiano Ronaldo ""Hall of Fame""ft. Will.I.am. Manchester United",thumbnails/TgHcTailbao.jpg,0
j6FpcvSor8g,"Cristiano Ronaldo ► ""UNSTOPPABLE"" ft. Sia • Real Madrid Skills & Goals | HD",thumbnails/j6FpcvSor8g.jpg,0
BD608IJ3aCE,Gautam Gambhir’s gritty 97 sets the stage for India’s World Cup triumph | CWC 2011,thumbnails/BD608IJ3aCE.jpg,0
Mhj15W23IjA,James Arthur - Impossible (Official Video),thumbnails/Mhj15W23IjA.jpg,0
hkauT1c6Cj4,HIGHLIGHT! Daud Yordan VS Hernan Leandro Carrizo | LAGA KHATULISTIWA 2024,thumbnails/hkauT1c6Cj4.jpg,0
7HFKBl3rE6Q,KADO & SURPRISE DARI STEVEN WONGSO!!,thumbnails/7HFKBl3rE6Q.jpg,0
rSIgCOyJxqk,Australia v Bahrain | Highlights | FIFA World Cup 2026 Third Round Qualifier,thumbnails/rSIgCOyJxqk.jpg,0
i4Uvxb8D4Sg,[Eksklusif] Jurus Bertahan Khofifah - Emil | Mata Najwa,thumbnails/i4Uvxb8D4Sg.jpg,0
CJGnbp06IaU,"Paus Fransiskus Tiba di Indonesia, Disambut Menag dan Uskup Agung Jakarta",thumbnails/CJGnbp06IaU.jpg,0
t3XZLJwrDSE,Pilkada 2024: Apa itu kotak kosong? - BBC News Indonesia,thumbnails/t3XZLJwrDSE.jpg,0
U9tLGiJgVOM,Paus Fransiskus Keliling Stadion Sir John Guise Port Moresby Sapa Umat,thumbnails/U9tLGiJgVOM.jpg,0
438F_X7X8oc,Ganjar Pranowo soal Fenomena Kotak Kosong di Pilkada 2024 Harus Dievaluasi,thumbnails/438F_X7X8oc.jpg,0
sHNLOPj0bEE,PARASOT - Deretan Sambutan Paus Fransiskus Selama Kunjungan di Indonesia,thumbnails/sHNLOPj0bEE.jpg,0
17ex-C6-mgQ,Sejumlah Daerah Dipastikan akan Melawan Kotak Kosong di Pilkada 2024 | Kabar Siang tvOne,thumbnails/17ex-C6-mgQ.jpg,0
PKQ1JD094S8,Senyum Paus Fransiskus Saat Tiba di Kota Terpencil Papua Nugini,thumbnails/PKQ1JD094S8.jpg,0
2EYa94ZgwDc,"Paus Fransiskus ke Vanimo, Kenakan Topi Hiasan Tradisional",thumbnails/2EYa94ZgwDc.jpg,0
k6FtYfIqfKw,"Pelaku Masih di Bawah Umur, Polisi Tidak Menahan 3 Pembunuh dan Pemerkosa Siswi SMP di Palembang",thumbnails/k6FtYfIqfKw.jpg,0
8jGM3qm9Cgg,"Serba-serbi Jelang Timnas vs Australia di Kualifikasi Piala Dunia 2026, Selasa 10 September di GBK",thumbnails/8jGM3qm9Cgg.jpg,0
AmNCIEl-3dE,Francesco Bagnaia Tetap Tampil Di Motogp San Marino Di Sirkuit Misano,thumbnails/AmNCIEl-3dE.jpg,0
7QWvMlhr3fo,Persiapan Timnas Indonesia Jelang Lawan Australia di Kualifikasi Piala Dunia 2026,thumbnails/7QWvMlhr3fo.jpg,0
m2thQrgZmtA,Atlet Bambang Wijaya Raih Medali Emas Cabor Angkat Besi PON Aceh-Sumut - LIP 08/09,thumbnails/m2thQrgZmtA.jpg,0
UXD-683AxsA,Bambang Wijaya Sumbang Emas Pertama untuk Aceh di PON XXI - BIP 08/09,thumbnails/UXD-683AxsA.jpg,0
Pddy_6fV2UI,Persib Bandung Antisipasi Cuaca Panas Jelang Hadapi PSM Makassar di Liga 1,thumbnails/Pddy_6fV2UI.jpg,0
f62kIb8oHE8,Tim Futsal Putra Sumut Unggul dalam Klasemen Grup A | Liputan 6 Medan,thumbnails/f62kIb8oHE8.jpg,0
DT9Xyxyhh4A,Persela Lamongan vs Deltras FC - Highlights | Pegadaian Liga 2 2024/2025,thumbnails/DT9Xyxyhh4A.jpg,0
gQSZHn9wTNA,Persib Bandung Antisipasi Cuaca Panas Jelang Hadapi PSM Makassar di Liga 1,thumbnails/gQSZHn9wTNA.jpg,0
mIUwPazjCRw,Atlet Bambang Wijaya Raih Medali Emas Cabor Angkat Besi - Sindo Siang 08/09,thumbnails/mIUwPazjCRw.jpg,0
E91W_ZcK3_4,"Bangga! Atlet Indonesia Lampaui Target Medali di Paralimpik Paris , dari Badminton hingga Atletik",thumbnails/E91W_ZcK3_4.jpg,0
bBS67nUZ-ZQ,Hasil Kualifikasi Piala Dunia 2026 - Pemain Eropa Borong 7 Gol Kemenangan Jepang atas China,thumbnails/bBS67nUZ-ZQ.jpg,0
hyWcuPMo8C4,Petenis Dunia Eugenie Bouchard Datang ke Jakarta 6 September,thumbnails/hyWcuPMo8C4.jpg,0
gM7EPVn-lJk,"Terang-terangan! Bos Besar AirAsia Ungkap Harga Tiket di Indonesia Mahal, Ini Alasannya!",thumbnails/gM7EPVn-lJk.jpg,0
xvZohCit9Vg,AirAsia Targetkan Tambah 70 Armada Hingga 2029 | IDX CHANNEL,thumbnails/xvZohCit9Vg.jpg,0
TwiMGey_UPg,Indonesia Catat Deflasi 4 Bulan Berturut-Turut,thumbnails/TwiMGey_UPg.jpg,0
RJroRcB2A14,"Ikuti Laju Bursa Asia, IHSG Ditutup Menguat",thumbnails/RJroRcB2A14.jpg,0
R9fx1prv51A,IHSG Tembus 7700 Menjelang Akhir Pekan,thumbnails/R9fx1prv51A.jpg,0
_GhMpCHkRoA,Jokowi Terbitkan Aturan Baru Penyediaan Energi | IDX CHANNEL,thumbnails/_GhMpCHkRoA.jpg,0
ImDj7wz65oI,"IHSG Bertahan di 7.600-an, Rupiah ke Level Terkuat 2024 | IDX CHANNEL",thumbnails/ImDj7wz65oI.jpg,0
ZWSgJwmiYto,"Tamparan Untuk Pemerintah! RI 4 Bulan Deflasi, Sinyal Daya Beli Merosot",thumbnails/ZWSgJwmiYto.jpg,0
iZAqRUF2Fro,"Jelang Akhir Pekan, IHSG Ditutup Bergairah & Balik ke Level 7.700",thumbnails/iZAqRUF2Fro.jpg,0
L2aC4mDkX6M,REVIEW | Ulas Perbedaan Varian Toyota New Fortuner,thumbnails/L2aC4mDkX6M.jpg,0
A819G5gD5DY,Penyediaan Cadangan Penyangga Energi | IDX CHANNEL,thumbnails/A819G5gD5DY.jpg,0
k-KkgWM7P_o,Harga Cabai dan Sayur Mayur Turun di Pasaran Kota Tegal | Liputan 6 Semarang,thumbnails/k-KkgWM7P_o.jpg,0
9eIjmggZ2oE,Menkes Budi Sadikin Ungkap Perbedaan Kasus Mpox di Indonesia dan Negara Lain,thumbnails/9eIjmggZ2oE.jpg,0
i3xUhAWpPXQ,"MPox Masuk Ke Indonesia, Begini Respon Pemerintah",thumbnails/i3xUhAWpPXQ.jpg,0
oM9UEN_LFEM,"Menlu Retno Sampaikan Kerja Sama Indonesia-Jepang Vaksin Mpox, Sebut Sudah Ada 1.600 Dosis!",thumbnails/oM9UEN_LFEM.jpg,0
PT5x2TOlnUY,"Antisipasi Mpox di Jember, RSD Dokter Soebandi Siapkan 6 Kamar Isolasi",thumbnails/PT5x2TOlnUY.jpg,0
HBkZ_aXnQV4,"Evaluasi Capaian Imunisasi Dasar di Kalbar, Pontianak Daerah Terendah",thumbnails/HBkZ_aXnQV4.jpg,0
2kqTXZol6wE,"Badai Yagi Terjang Vietnam, 4 Orang Tewas dan 78 Orang Lainnya Terluka",thumbnails/2kqTXZol6wE.jpg,0
b5328-q3xKY,"Terbaru! 9 Orang Tewas Akibat Topan Yagi di Vietnam, Lebih dari 526 Ribu Warga Hainan Terdampak",thumbnails/b5328-q3xKY.jpg,0
GdyDRPMRPDI,Prediksi Laga Panas! Indonesia vs Saudi Arabia - Kualifikasi Piala Dunia,thumbnails/GdyDRPMRPDI.jpg,0
xlL1m_he1x4,"Minta Tambahan Senjata, AS Langsung Beri Bantuan Militer 250 Juta Dolar ke Ukraina",thumbnails/xlL1m_he1x4.jpg,0
OYXB9k1dKYI,Rogers On FIRE! End-to-End Small-Sides Games & Team Red With The Win! | Inside Training U21,thumbnails/OYXB9k1dKYI.jpg,0
FlJhKjspxNE,"PRESIDEN UKRAINA MERATAP, RUSIA BOMBARDIR DONBASS SESUKA PUTIN",thumbnails/FlJhKjspxNE.jpg,0
3OQToElxke4,AC MILAN 3-3 LIVERPOOL: 2005 CHAMPIONS LEAGUE FINAL FLASHBACK,thumbnails/3OQToElxke4.jpg,0
g-ytapKNCMM,Full Stop (마침표),thumbnails/g-ytapKNCMM.jpg,0
sPG9ftaxO4c,"Trent v Bellingham Speed Test, Mainoo's Bicycle Kick & Kane's Goal-Line Clearance | Inside Training",thumbnails/sPG9ftaxO4c.jpg,0
wzcbtH3tt-0,Full Stop Punctuation,thumbnails/wzcbtH3tt-0.jpg,0
_ZXkYGiHIuI,Full Stop Punctuation,thumbnails/_ZXkYGiHIuI.jpg,0
cZ_KgEjb6ww,Full stop punctuation,thumbnails/cZ_KgEjb6ww.jpg,0
jeDKsg8r3ew,When I met the most famous Cristiano,thumbnails/jeDKsg8r3ew.jpg,0
cTK5hRSZe8I,Republic Of Ireland 0-2 England | Rice and Grealish On Target In Dublin | Nations League Highlights,thumbnails/cTK5hRSZe8I.jpg,0
tKwveS2QhHA,MOMEN HARU CRISTIANO RONALDO BIKIN GOL KE-900! TARGET 1000 GOL SEBELUM PENSIUN SEMAKIN NYATA,thumbnails/tKwveS2QhHA.jpg,0
gHQRyBeVz3Q,Cristiano Ronaldo gives Portugal late win over Scotland,thumbnails/gHQRyBeVz3Q.jpg,0
tFXRWM87uDE,Sculpting Cristiano Ronaldo | UEFA EURO,thumbnails/tFXRWM87uDE.jpg,0
YtzHAkcjHv4,MAN. UNITED p1-1 CHELSEA: #UCL 2008 FINAL FLASHBACK,thumbnails/YtzHAkcjHv4.jpg,0
0kRVw3Qmw9w,Momen Paus Fransiskus Berkati Anak Nadiem Makarim dan Menko Luhut Beri Tanaman,thumbnails/0kRVw3Qmw9w.jpg,0
HuN_hhz6oXQ,07/08: The Season Of Cristiano Ronaldo | Best Man Utd Goals & Highlights,thumbnails/HuN_hhz6oXQ.jpg,0
WIxrIM3dGuQ,Magician Florian Sainvet Performs Mind-Bending Magic With CDs - America's Got Talent 2020,thumbnails/WIxrIM3dGuQ.jpg,0
53sN3KjUEM8,10 Mind Boggling Moments Caught On Camera,thumbnails/53sN3KjUEM8.jpg,0
eXVSE57OYdM,MIND BLOWING Singing Audition of 'I Who Have Nothing' by Tom Jones! | Amazing Auditions,thumbnails/eXVSE57OYdM.jpg,0
-IWk5NkxQF8,10 Mind Blowing Optical Illusions,thumbnails/-IWk5NkxQF8.jpg,0
xOMMV_qXcQ8,Mind Blowing OLED Dolby Vision - 4K HDR 240 fps,thumbnails/xOMMV_qXcQ8.jpg,0
D-UmfqFjpl0,Dog of Wisdom,thumbnails/D-UmfqFjpl0.jpg,0
r_lN52VwrBo,Unforgettable Goals in Football History,thumbnails/r_lN52VwrBo.jpg,0
eOMqaQFFhk0,BAYERN 1-1p CHELSEA: #UCL 2012 FINAL FLASHBACK,thumbnails/eOMqaQFFhk0.jpg,0
Rtsp6KrRE8I,JUVENTUS 1-4 REAL MADRID: #UCL 2017 FINAL FLASHBACK,thumbnails/Rtsp6KrRE8I.jpg,0
EN1SJT76JoY,Diana - LIKE IT - Kids Song (Official Video),thumbnails/EN1SJT76JoY.jpg,0
31J_Xs6SLSo,JUDES PISAAAN!! Zehan Bareng Irfan Hakim Ngobrol Pakai Bahasa Sunda | Wonder Kids Indonesia,thumbnails/31J_Xs6SLSo.jpg,0
FiXCxfWWwPo,KIDZ BOP Kids - Dance Monkey (Official Music Video),thumbnails/FiXCxfWWwPo.jpg,0
G9H2aliqkq8,Ten in the Bed (Family Edition) | Little Angel Kids Songs & Nursery Rhymes,thumbnails/G9H2aliqkq8.jpg,0
qYaHoiUK0sc,Baby Shark + Wheels On the Bus song - Soccer ball shaped wheels - Baby Nursery Rhymes & Kids Songs,thumbnails/qYaHoiUK0sc.jpg,0
KZ5l5QEBQho,North Texas dad spends summer building front yard rollercoaster with kids,thumbnails/KZ5l5QEBQho.jpg,0
oZnc6GJJl_8,Kendall & Kylie Jenner Growing Up Through KUWTK | Seasons 1-18 | Keeping Up With The Kardashians,thumbnails/oZnc6GJJl_8.jpg,0
FHJ3CMWnVxY,Furniture Optical Illusions - Zach King Magic,thumbnails/FHJ3CMWnVxY.jpg,0
0zv0XPiY420,"Jude and Trent Chat Ball Knowledge, Iconic Cele & New High Score? Ep.10 | Lions' Den Connected By EE",thumbnails/0zv0XPiY420.jpg,0
NZh5YxDpuK4,Take Care,thumbnails/NZh5YxDpuK4.jpg,0
V_cRKk7y4OA,Ultimate Funny Pool Fails Compilation | FailArmy,thumbnails/V_cRKk7y4OA.jpg,0
0NHQz_s2Chk,Brits Try WEIRD Fair Foods at the BIGGEST State Fair Minnesota,thumbnails/0NHQz_s2Chk.jpg,0
3r3OgTR-7TA,Kylie Jealous Of Kendall | Season 4 | Keeping Up With The Kardashians,thumbnails/3r3OgTR-7TA.jpg,0
6VMRAGxjOoA,Blank Room Soup.avi,thumbnails/6VMRAGxjOoA.jpg,0
S7afGh8eLNk,Doctor Strange's 1978 Film RUINED The Character,thumbnails/S7afGh8eLNk.jpg,0
fNHYuoKHTwg,Strange balloon floats across the Denver metro sky,thumbnails/fNHYuoKHTwg.jpg,0
Kr670q3ITdU,"Foden's Skill, Water Balloon Fight, Unreal Goals & Saka's Jokes 🔥  Best Of Group Stages | England",thumbnails/Kr670q3ITdU.jpg,0
TmeWEzc2mLA,Nasa astronaut hears ‘strange noise’ coming from Boeing Starliner spacecraft,thumbnails/TmeWEzc2mLA.jpg,0
iiTDUNkRn0w,Spider-Man Stops A Train,thumbnails/iiTDUNkRn0w.jpg,0
uKYV2qjYIS0,Spooder-Man: Across The Spooder-Verse Trailer,thumbnails/uKYV2qjYIS0.jpg,0
wUoxbm9MUc0,Weirdest Things On Amazon!,thumbnails/wUoxbm9MUc0.jpg,0
9ZmyxccQQWI,The Scariest Scene Ever -  Nosferatu (1922) - Horror movie (HD),thumbnails/9ZmyxccQQWI.jpg,0
OJTbbQN-ATA,Burning.mp4,thumbnails/OJTbbQN-ATA.jpg,0
NjSEKXed1xU,🔴 LIVE | Lee Carsley and Harry Kane pre-match press conference | Ireland v England | Nations League,thumbnails/NjSEKXed1xU.jpg,0
_TN51ykGZPk,'Time To Play': World Cup 2022,thumbnails/_TN51ykGZPk.jpg,0
A-r9sj7zHJ4,The Beauty of Football - Greatest Moments,thumbnails/A-r9sj7zHJ4.jpg,0
gFhpJzDWRxY,North Dakota State Bison vs. Colorado Buffaloes | Full Game Highlights | ESPN College Football,thumbnails/gFhpJzDWRxY.jpg,0
_ag9qFLDWfw,Western Michigan Broncos vs. No. 2 Ohio State Buckeyes Highlights | FOX College Football,thumbnails/_ag9qFLDWfw.jpg,0
OOvyseZM1gQ,Top 50+ Unique & Original Football Skills,thumbnails/OOvyseZM1gQ.jpg,0
Sad-2ggo-fs,Portugal vs Croatia 2-1 Live Stream UEFA Nations League Football Match 2024 Score Highlights Vivo,thumbnails/Sad-2ggo-fs.jpg,0
3pZXMAy95H0,Michigan State Spartans vs. Maryland Terrapins Highlights | FOX College Football,thumbnails/3pZXMAy95H0.jpg,0
zVeyKqclcQ0,Florida A&M Rattlers vs. Miami Hurricanes | Full Game Highlights | ESPN College Football,thumbnails/zVeyKqclcQ0.jpg,0
0E3dBiyoXV0,"Ria Ricis Diisukan Nikah Siri dengan Atta Halilintar, Oki Setiana Dewi: Itu Nggak Bener!",thumbnails/0E3dBiyoXV0.jpg,0
7KlA7WTxbos,"Dituding Menikah Siri dengan Ria Ricis, Atta Halilintar Lapor ke Polisi | AKIS tvOne",thumbnails/7KlA7WTxbos.jpg,0
2D1cCIzMMdo,"Pemain Timnas Indonesia Ragnar Oratmangoen Punya ""Ritual"" Sebelum Laga, Apa Itu?",thumbnails/2D1cCIzMMdo.jpg,0
dL-3iynZ-bw,"Kans Lolos ke Semifinal Semakin Kecil, Futsal Putra Sumut Kalah 1-2 dari Jatim di PON 2024",thumbnails/dL-3iynZ-bw.jpg,0
8vrDeV46LTk,Momen Lucu Sandy Walsh vs Ragnar Klaim Goal Lawan Arab,thumbnails/8vrDeV46LTk.jpg,0
2YgXqgmRQo0,Kocak! Sandy Walsh dan Ragnar Rebutan Klaim Goal Lawan Arab,thumbnails/2YgXqgmRQo0.jpg,0
K9IcmOW5m-Q,Futsal Putri Sumut Lolos Semifinal Usai Libas Papua Pegunungan,thumbnails/K9IcmOW5m-Q.jpg,0
9FdhR60NA6o,"Deltras FC Kontrak 33 Pemain untuk Bertanding di Liga 2, Mulai dari Senior hingga 3 Asal Brazil",thumbnails/9FdhR60NA6o.jpg,0
MYvNcGa75s0,Tim Futsal Putri DKI Jakarta 'CUKUR' Tuan Rumah Sumut dengan Skor Telak 11-0❗,thumbnails/MYvNcGa75s0.jpg,0
MuwjQ_926k0,Hasil Akhir Pertandingan - Persela Lamongan vs Deltras FC | Pegadaian Liga 2 2024/25,thumbnails/MuwjQ_926k0.jpg,0
hweSWtzTCjE,Bambang Wijaya Sumbang Medali Emas Pertama bagi Aceh - iNews Pagi 08/09,thumbnails/hweSWtzTCjE.jpg,0
Lp5eyR9I8G0,Persela Lamongan vs Deltras FC | Line Up & Kick Off Pegadaian Liga 2 2024/25,thumbnails/Lp5eyR9I8G0.jpg,0
nEF8kx7wlRg,"Tampil di Kelas 67 Kilogram, Eko Yuli Irawan Memecahkan Rekor PON",thumbnails/nEF8kx7wlRg.jpg,0
0TRd-c0PK_I,Eko Yuli Irawan Dipastikan Berlaga di PON 2024,thumbnails/0TRd-c0PK_I.jpg,0
0fv_buqJPFQ,Lifter Aceh Bambang Wijaya Raih Medali Emas untuk Aceh di Kelas 81 Kg,thumbnails/0fv_buqJPFQ.jpg,0
5gIkYTMR-GU,Eko Yuli Irawan Dipastikan Berlaga di PON Aceh-Sumut 2024,thumbnails/5gIkYTMR-GU.jpg,0
M8l_mWe5TyA,Bambang Wijaya Sumbang Emas Pertama untuk Aceh di PON XXI! Total Angkatan 305 Kg,thumbnails/M8l_mWe5TyA.jpg,0
Dh2mhimtPAU,Kylian Mbappé: “I want to put my name in the history of football”,thumbnails/Dh2mhimtPAU.jpg,0
dGgo_sdxABk,FRANCE 1-3 ITALY: MBAPPE SILENCED AS DESCHAMPS' SIDE LOSE NATIONS LEAGUE OPENER,thumbnails/dGgo_sdxABk.jpg,0
GXelqm6m1x0,EXCLUSIVE | Beckham and Mbappé: The Stars Align,thumbnails/GXelqm6m1x0.jpg,0
wpS0Y9D5ZyI,"Mbappé au Parc des Princes : l'accueil ""m'est égal"" | AFP",thumbnails/wpS0Y9D5ZyI.jpg,0
aYjFliqVFzc,Mbappé signs for Real Madrid!,thumbnails/aYjFliqVFzc.jpg,0
znb-fpJwN3Y,A Conversation with Kylian Mbappé | Complex,thumbnails/znb-fpJwN3Y.jpg,0
OExa1LxYk0s,"""That's What I Do"" 😎 Kylian Mbappe Is Too Cold With It 🥶| LiveScore",thumbnails/OExa1LxYk0s.jpg,0
QHKnvLgG7HA,Kylian Mbappé Knows He's Too Competitive,thumbnails/QHKnvLgG7HA.jpg,0
5qQ9d-3rcz0,Youngsters Should Be Banned From Being MPs?,thumbnails/5qQ9d-3rcz0.jpg,0
MrS-46e59V4,My Religion and My Banned Books,thumbnails/MrS-46e59V4.jpg,0
Rb8-BSN1-ys,Elon's X Banned In Brazil | Chapo Trap House,thumbnails/Rb8-BSN1-ys.jpg,0
GvT-XEt541w,Elon Musk defies X ban in Brazil by beaming app from space,thumbnails/GvT-XEt541w.jpg,0
AWmiGX8EG9M,Hansi Flick's EXPLOSIVE dressing room teamtalk 💥,thumbnails/AWmiGX8EG9M.jpg,0
GH332rw1zp8,Brazil: X ban drives outraged Bolsonaro supporters to rally for ‘free speech’ | Latest News | WION,thumbnails/GH332rw1zp8.jpg,0
cyyZKzpyQHU,"Angry Bonucci screaming in the dressing room, Ronaldo agrees (All or Nothing)",thumbnails/cyyZKzpyQHU.jpg,0
aQ89Wdd77B8,Elon Musk's X under pressure amid Brazil ban | BBC News,thumbnails/aQ89Wdd77B8.jpg,0
OD2NgNq5-94,Barcelona dressing room after Liverpool,thumbnails/OD2NgNq5-94.jpg,0
XWnwYcH8THg,Pep Guardiola Angry in Locker Room Subtited English (Manchester City Speech Premier League),thumbnails/XWnwYcH8THg.jpg,0
qagvMkxRVBk,First generation American issues warning about Brazil's X Ban,thumbnails/qagvMkxRVBk.jpg,0
z_Uw4i_eBtY,10 Inappropriate Scenes in Disney Films,thumbnails/z_Uw4i_eBtY.jpg,0
wbx8Vj4yxWY,mmmm cow is inappropriate for this kid,thumbnails/wbx8Vj4yxWY.jpg,0
wJzyxcADORc,Caregiver Training: Sexually Inappropriate Behaviors | UCLA Alzheimer's and Dementia Care Program,thumbnails/wJzyxcADORc.jpg,0
wfqcZw80x7M,Inappropriate gesture? 16-year-old Sara Bejlek with her dad/coach,thumbnails/wfqcZw80x7M.jpg,0
IwtNFzX0ni8,10 Best Places to Visit in Indonesia - Travel Video,thumbnails/IwtNFzX0ni8.jpg,0
Nt5qis3jvE8,Forbidden love in Indonesia | DW Documentary,thumbnails/Nt5qis3jvE8.jpg,0
fWENuDSu05Q,Indonesia’s $33B Capital Relocation Plan Is Imploding | WSJ Breaking Ground,thumbnails/fWENuDSu05Q.jpg,0
IyoBbzCqvbE,Pope Francis kisses hand of Jakarta mosque's grand imam after interfaith meet in Indonesia,thumbnails/IyoBbzCqvbE.jpg,0
v0IEAvY8WBw,Momen Latihan Timnas Indonesia Besutan Shin Tae-yong Jelang Lawan Australia Menuju Piala Dunia,thumbnails/v0IEAvY8WBw.jpg,0
NhA41QLiN4A,Bidik Peluang Timnas Indonesia Menang Lawan Australia di Kualifikasi Piala Dunia - Sindo Sore 08/09,thumbnails/NhA41QLiN4A.jpg,0
uC86RByuGHk,Argentina vs Indonesia - Highlight | Seoul Earth On Us Cup 2024,thumbnails/uC86RByuGHk.jpg,0
LjOxZjSujFI,FULL HIGHLIGHT! SAUDI ARABIA (1) VS (1) INDONESIA | AFC ASIAN QUALIFIER,thumbnails/LjOxZjSujFI.jpg,0
ejYTXbwYpk0,Dahsyatnya Topan Super Yagi yang Memakan Korban Jiwa di China dan Vietnam,thumbnails/ejYTXbwYpk0.jpg,0
isInKCvPUx8,"Kilas Mancanegara: Cina ""Sengsara"" Dilanda Topan Yagi hingga Kebakaran Sekolah di Kenya | Liputan 6",thumbnails/isInKCvPUx8.jpg,0
La7fMoN2um0,"BMKG Deteksi Ada Siklon Tropis Yagi di Utara Indonesia, Apakah Berbahaya?",thumbnails/La7fMoN2um0.jpg,0
sRR6VipPeeo,"Vietnam Diterjang Topan Yagi, Banjir & Puluhan Pohon Tumbang!",thumbnails/sRR6VipPeeo.jpg,0
ivKJrTXFpwY,"Topan Yagi Melanda Vietnam, Tewaskan 4 Orang",thumbnails/ivKJrTXFpwY.jpg,0
rBoYIDWghZc,Indonesia Makes Us Feel ALIVE!,thumbnails/rBoYIDWghZc.jpg,0
sAPjXoxkG68,Latihan Perdana di Arab Saudi!,thumbnails/sAPjXoxkG68.jpg,0
6DcT6qwCBIg,"Sapa Warga di CFD Jakarta, Pramono-Rano Nyanyi ""Si Doel Anak Betawi"" - iNews Malam 08/09",thumbnails/6DcT6qwCBIg.jpg,0
-MXa5UA2Xuw,"Zehan, Anak Kecil Yang Viral Karena Kecerewetannya! | BROWNIS (20/8/24) P2",thumbnails/-MXa5UA2Xuw.jpg,0
kPTmkc6Ti7Y,My first Indonesian Independence Day 🇮🇩 Selamat Hari Kemerdekaan!,thumbnails/kPTmkc6Ti7Y.jpg,0
Df46CRQq5RI,Indonesia U23 v Australia U23 | Highlights | AFC U23 Asian Cup 2024,thumbnails/Df46CRQq5RI.jpg,0
yjc7FEYXTaw,Indonesia marks Independence Day in new capital still under construction,thumbnails/yjc7FEYXTaw.jpg,0
zIzIigyd67g,Indonesians celebrate 79th Independence Day in new capital Nusantara,thumbnails/zIzIigyd67g.jpg,0
ahrkUnMRLsw,HIGHLIGHTS! Yordania (1) vs (4) Indonesia | AFC U23 ASIAN CUP QATAR 2024,thumbnails/ahrkUnMRLsw.jpg,0
w_S5Up7vwf0,The Elegance Of João Veloso,thumbnails/w_S5Up7vwf0.jpg,0
2sNkmHMLsVw,SURVIVE Official Trailer (2024),thumbnails/2sNkmHMLsVw.jpg,0
4YwDGz3fEpE,Building wood survival shelter in wildlands | Bushcraft & Campfire grilled meat,thumbnails/4YwDGz3fEpE.jpg,0
8AimnD68l-w,The Voice UK 2013 | Leah McFall performs 'I Will Survive' - The Live Quarter-Finals - BBC,thumbnails/8AimnD68l-w.jpg,0
3pSW8-3Zth0,"Boy uses umbrella to prevent elevator door from closing, causes free fall",thumbnails/3pSW8-3Zth0.jpg,0
jntJzHqAGMo,The Most Dangerous Plane Landing - Emergency and Crosswind Landing Gone Wrong 2023,thumbnails/jntJzHqAGMo.jpg,0
Hz2F_S3Tl0Y,I Jumped From Space (World Record Supersonic Freefall),thumbnails/Hz2F_S3Tl0Y.jpg,0
4CSOwxhGvmY,Wingsuit Flight - straight & steep line,thumbnails/4CSOwxhGvmY.jpg,0
OstJPsb684k,Speedriding Mont Blanc (4809m),thumbnails/OstJPsb684k.jpg,0
TlLrAV-wejA,【Black Myth Wukong】Wukong Stance,thumbnails/TlLrAV-wejA.jpg,0
ZdLrHHJ9I4M,The Dark Truth of Black Myth Wukong,thumbnails/ZdLrHHJ9I4M.jpg,0
G1h8h2hxUqE,Alvin and The Chipmunks  - Bad Day (Lyrics Video 1080p),thumbnails/G1h8h2hxUqE.jpg,0
2sw8o2JID70,I had a really bad day,thumbnails/2sw8o2JID70.jpg,0
